date,day of week,exercise type,weight,reps,RPE,e1rm,total sleep minutes,deep sleep minutes,REM sleep minutes,avg RHR (bpm),avg HRV (ms),velocity set,velocity start time,set mean velocity m/s,fastest rep,fastest mean velocity m/s,slowest rep,slowest mean velocity m/s,last rep mean velocity m/s,velocity loss %,set mean force N,set mean force/bodyweight N/kg,set peak force N,set peak force/bodyweight N/kg
2025-07-18,Friday,Bench Press,192.9,1,5,227.1,393,76,76,67.6,24.8,,,,,,,,,,,,,
2025-07-18,Friday,Bench Press,170.9,4,6,209.4,393,76,76,67.6,24.8,,,,,,,,,,,,,
2025-07-18,Friday,Bench Press,170.9,4,6,209.4,393,76,76,67.6,24.8,,,,,,,,,,,,,
2025-07-18,Friday,Bench Press,170.9,4,6,209.4,393,76,76,67.6,24.8,,,,,,,,,,,,,
2025-07-18,Friday,Bench Press,170.9,4,6,209.4,393,76,76,67.6,24.8,,,,,,,,,,,,,
2025-07-18,Friday,Bench Press,170.9,4,6,209.4,393,76,76,67.6,24.8,,,,,,,,,,,,,
2025-07-16,Wednesday,Long Pause Bench,154.3,4,,,519,69,129,63,34,,,,,,,,,,,,,
2025-07-16,Wednesday,Long Pause Bench,154.3,4,,,519,69,129,63,34,,,,,,,,,,,,,
2025-07-16,Wednesday,Long Pause Bench,154.3,4,,,519,69,129,63,34,,,,,,,,,,,,,
2025-07-16,Wednesday,Long Pause Bench,154.3,4,,,519,69,129,63,34,,,,,,,,,,,,,
2025-07-16,Wednesday,Long Pause Bench,154.3,4,,,519,69,129,63,34,,,,,,,,,,,,,
2025-07-15,Tuesday,Pause Squat,226,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Pause Squat,226,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Pause Squat,226,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Pause Squat,226,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Deadlift,308.6,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Deadlift,308.6,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Deadlift,308.6,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-15,Tuesday,Deadlift,308.6,4,,,404,81,117,57.8,49.3,,,,,,,,,,,,,
2025-07-14,Monday,Touch and Go Bench,170.9,5,,,487,49,131,61,38,,,,,,,,,,,,,
2025-07-14,Monday,Touch and Go Bench,170.9,5,,,487,49,131,61,38,,,,,,,,,,,,,
2025-07-14,Monday,Touch and Go Bench,170.9,5,,,487,49,131,61,38,,,,,,,,,,,,,
2025-07-14,Monday,Touch and Go Bench,170.9,5,,,487,49,131,61,38,,,,,,,,,,,,,
2025-07-14,Monday,Touch and Go Bench,170.9,5,,,487,49,131,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Squat,292.1,1,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Squat,270.1,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Squat,270.1,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Squat,270.1,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Squat,270.1,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Deadlift,374.8,1,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Deadlift,341.7,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Deadlift,341.7,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Deadlift,341.7,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-12,Saturday,Deadlift,341.7,2,,,406,48,92,61,38,,,,,,,,,,,,,
2025-07-11,Friday,Bench Press,192.9,1,,,289,43,88,57,56,,,,,,,,,,,,,
2025-07-11,Friday,Bench Press,176.4,3,,,289,43,88,57,56,,,,,,,,,,,,,
2025-07-11,Friday,Bench Press,176.4,3,,,289,43,88,57,56,,,,,,,,,,,,,
2025-07-11,Friday,Bench Press,176.4,3,,,289,43,88,57,56,,,,,,,,,,,,,
2025-07-11,Friday,Bench Press,176.4,3,,,289,43,88,57,56,,,,,,,,,,,,,
2025-07-11,Friday,Bench Press,176.4,3,,,289,43,88,57,56,,,,,,,,,,,,,
2025-07-09,Wednesday,Long Pause Bench,159.8,3,6,191.8,340,8,90,65.2,29,,,,,,,,,,,,,
2025-07-09,Wednesday,Long Pause Bench,159.8,3,6,191.8,340,8,90,65.2,29,,,,,,,,,,,,,
2025-07-09,Wednesday,Long Pause Bench,159.8,3,6,191.8,340,8,90,65.2,29,,,,,,,,,,,,,
2025-07-09,Wednesday,Long Pause Bench,159.8,3,6,191.8,340,8,90,65.2,29,,,,,,,,,,,,,
2025-07-09,Wednesday,Long Pause Bench,159.8,3,6,191.8,340,8,90,65.2,29,,,,,,,,,,,,,
2025-07-09,Wednesday,Long Pause Bench,159.8,3,6,191.8,340,8,90,65.2,29,,,,,,,,,,,,,
2025-07-08,Tuesday,Pause Squat,237,3,6,282.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Pause Squat,237,3,6,282.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Pause Squat,237,3,6,282.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Pause Squat,237,3,6,282.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Deadlift,314.2,3,5,390.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Deadlift,314.2,3,5,390.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Deadlift,314.2,3,5,390.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-08,Tuesday,Deadlift,314.2,3,5,390.2,285,23,45,62,40,,,,,,,,,,,,,
2025-07-07,Monday,Touch and Go Bench,170.9,5,5,227.1,449,31,67,51,82,,,,,,,,,,,,,
2025-07-07,Monday,Touch and Go Bench,170.9,5,5,227.1,449,31,67,51,82,,,,,,,,,,,,,
2025-07-07,Monday,Touch and Go Bench,170.9,5,5,227.1,449,31,67,51,82,,,,,,,,,,,,,
2025-07-07,Monday,Touch and Go Bench,170.9,5,5,227.1,449,31,67,51,82,,,,,,,,,,,,,
2025-07-07,Monday,Touch and Go Bench,170.9,5,5,,449,31,67,51,82,,,,,,,,,,,,,
2025-07-05,Saturday,Squat,292.1,1,7,317.5,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Squat,270.1,2,6,313.1,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Squat,270.1,2,6,313.1,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Squat,270.1,2,6,313.1,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Deadlift,374.8,1,7,410.1,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Deadlift,341.7,2,6,394.6,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Deadlift,341.7,2,6,394.6,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-05,Saturday,Deadlift,341.7,2,6,394.6,890,86,205,59.3,50.2,,,,,,,,,,,,,
2025-07-04,Friday,Bench Press,192.9,1,8.5,202.8,8,1,0,0,,,,,,,,,,,,,,
2025-07-04,Friday,Bench Press,176.4,3,6,209.4,8,1,0,0,,,,,,,,,,,,,,
2025-07-04,Friday,Bench Press,176.4,3,7,202.8,8,1,0,0,,,,,,,,,,,,,,
2025-07-04,Friday,Bench Press,176.4,3,8,198.4,8,1,0,0,,,,,,,,,,,,,,
2025-07-04,Friday,Bench Press,176.4,3,8,198.4,8,1,0,0,,,,,,,,,,,,,,
2025-07-02,Wednesday,Long Pause Bench,159.8,3,6,,436,53,69,60.7,34.1,,,,,,,,,,,,,
2025-07-02,Wednesday,Long Pause Bench,159.8,3,,,436,53,69,60.7,34.1,,,,,,,,,,,,,
2025-07-02,Wednesday,Long Pause Bench,159.8,3,,,436,53,69,60.7,34.1,,,,,,,,,,,,,
2025-07-02,Wednesday,Long Pause Bench,159.8,3,,,436,53,69,60.7,34.1,,,,,,,,,,,,,
2025-07-02,Wednesday,Long Pause Bench,159.8,3,6,191.8,436,53,69,60.7,34.1,,,,,,,,,,,,,
2025-07-01,Tuesday,Pause Squat,237,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Pause Squat,237,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Pause Squat,237,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Pause Squat,237,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Deadlift,314.2,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Deadlift,314.2,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Deadlift,314.2,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-07-01,Tuesday,Deadlift,314.2,3,,,529,31,111,56,55,,,,,,,,,,,,,
2025-06-30,Monday,Touch and Go Bench,170.9,5,,,361,78,72,57.4,55.6,,,,,,,,,,,,,
2025-06-30,Monday,Touch and Go Bench,170.9,5,,,361,78,72,57.4,55.6,,,,,,,,,,,,,
2025-06-30,Monday,Touch and Go Bench,170.9,5,,,361,78,72,57.4,55.6,,,,,,,,,,,,,
2025-06-30,Monday,Touch and Go Bench,170.9,5,,,361,78,72,57.4,55.6,,,,,,,,,,,,,
2025-06-30,Monday,Touch and Go Bench,170.9,5,,,361,78,72,57.4,55.6,,,,,,,,,,,,,
2025-06-28,Saturday,Squat,292.1,1,6,328.5,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Squat,270.1,2,6,313.1,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Squat,270.1,2,6,313.1,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Squat,270.1,2,6,313.1,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Deadlift,374.8,1,5,434.3,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Deadlift,341.7,2,5,407.9,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Deadlift,341.7,2,5,407.9,483,53,112,54,51,,,,,,,,,,,,,
2025-06-28,Saturday,Deadlift,341.7,2,5,407.9,483,53,112,54,51,,,,,,,,,,,,,
2025-06-27,Friday,Bench Press,192.9,1,7,211.6,572,92,131,52,83.1,,,,,,,,,,,,,
2025-06-27,Friday,Bench Press,176.4,3,6,209.4,572,92,131,52,83.1,,,,,,,,,,,,,
2025-06-27,Friday,Bench Press,176.4,3,6,209.4,572,92,131,52,83.1,,,,,,,,,,,,,
2025-06-27,Friday,Bench Press,176.4,3,6,209.4,572,92,131,52,83.1,,,,,,,,,,,,,
2025-06-25,Wednesday,Long Pause Bench,159.8,3,6,191.8,529,116,138,57,73,,,,,,,,,,,,,
2025-06-25,Wednesday,Long Pause Bench,159.8,3,6,191.8,529,116,138,57,73,,,,,,,,,,,,,
2025-06-25,Wednesday,Long Pause Bench,159.8,3,6,191.8,529,116,138,57,73,,,,,,,,,,,,,
2025-06-25,Wednesday,Long Pause Bench,159.8,3,6,191.8,529,116,138,57,73,,,,,,,,,,,,,
2025-06-24,Tuesday,Pause Squat,237,3,5,293.2,487,93,104,53,87,,,,,,,,,,,,,
2025-06-24,Tuesday,Pause Squat,237,3,5,293.2,487,93,104,53,87,,,,,,,,,,,,,
2025-06-24,Tuesday,Pause Squat,237,3,5,293.2,487,93,104,53,87,,,,,,,,,,,,,
2025-06-24,Tuesday,Deadlift,314.2,3,6,377,487,93,104,53,87,,,,,,,,,,,,,
2025-06-24,Tuesday,Deadlift,314.2,3,6,377,487,93,104,53,87,,,,,,,,,,,,,
2025-06-24,Tuesday,Deadlift,314.2,3,6,377,487,93,104,53,87,,,,,,,,,,,,,
2025-06-23,Monday,Touch and Go Bench,170.9,5,6,218.3,686,45,154,58.4,58.1,,,,,,,,,,,,,
2025-06-23,Monday,Touch and Go Bench,170.9,5,6,218.3,686,45,154,58.4,58.1,,,,,,,,,,,,,
2025-06-23,Monday,Touch and Go Bench,170.9,5,6,218.3,686,45,154,58.4,58.1,,,,,,,,,,,,,
2025-06-23,Monday,Touch and Go Bench,170.9,5,6,218.3,686,45,154,58.4,58.1,,,,,,,,,,,,,
2025-06-23,Monday,Touch and Go Bench,170.9,5,6,,686,45,154,58.4,58.1,,,,,,,,,,,,,
2025-06-21,Saturday,Squat,292.1,1,6,328.5,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Squat,270.1,3,6,324.1,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Squat,270.1,3,6,324.1,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Squat,270.1,3,6,324.1,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Deadlift,374.8,1,6,423.3,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Deadlift,352.7,2,6,412.3,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Deadlift,352.7,2,6,412.3,314,46,94,59,63,,,,,,,,,,,,,
2025-06-21,Saturday,Deadlift,352.7,2,6,412.3,314,46,94,59,63,,,,,,,,,,,,,
2025-06-20,Friday,Bench Press,192.9,1,,,150,37,26,63,51,,,,,,,,,,,,,
2025-06-20,Friday,Bench Press,176.4,3,,,150,37,26,63,51,,,,,,,,,,,,,
2025-06-20,Friday,Bench Press,176.4,3,,,150,37,26,63,51,,,,,,,,,,,,,
2025-06-20,Friday,Bench Press,176.4,3,,,150,37,26,63,51,,,,,,,,,,,,,
2025-06-20,Friday,Bench Press,176.4,3,,,150,37,26,63,51,,,,,,,,,,,,,
2025-06-18,Wednesday,Long Pause Bench,159.8,4,,,239,35,45,63,36,,,,,,,,,,,,,
2025-06-18,Wednesday,Long Pause Bench,159.8,4,,,239,35,45,63,36,,,,,,,,,,,,,
2025-06-18,Wednesday,Long Pause Bench,159.8,4,,,239,35,45,63,36,,,,,,,,,,,,,
2025-06-18,Wednesday,Long Pause Bench,159.8,4,,,239,35,45,63,36,,,,,,,,,,,,,
2025-06-17,Tuesday,Pause Squat,237,3,5,293.2,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-17,Tuesday,Pause Squat,237,3,5,293.2,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-17,Tuesday,Pause Squat,237,3,5,293.2,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-17,Tuesday,Pause Squat,237,3,5,293.2,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-17,Tuesday,Deadlift,314.2,4,5,405.7,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-17,Tuesday,Deadlift,314.2,4,4,421.1,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-17,Tuesday,Deadlift,314.2,4,4,421.1,293,64,86,58.1,41,,,,,,,,,,,,,
2025-06-16,Monday,Touch and Go Bench,170.9,5,,,9,1,0,0,,,,,,,,,,,,,,
2025-06-16,Monday,Touch and Go Bench,170.9,5,,,9,1,0,0,,,,,,,,,,,,,,
2025-06-16,Monday,Touch and Go Bench,170.9,5,,,9,1,0,0,,,,,,,,,,,,,,
2025-06-16,Monday,Touch and Go Bench,170.9,5,,,9,1,0,0,,,,,,,,,,,,,,
2025-06-16,Monday,Touch and Go Bench,170.9,5,,,9,1,0,0,,,,,,,,,,,,,,
2025-06-14,Saturday,Squat,292.1,1,7,317.5,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Squat,275.6,3,7,319.7,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Squat,275.6,3,7,319.7,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Squat,275.6,3,7,319.7,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Deadlift,374.8,1,5,434.3,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Deadlift,363.8,2,6,425.5,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Deadlift,363.8,2,6,425.5,265,54,57,60,47,,,,,,,,,,,,,
2025-06-14,Saturday,Deadlift,363.8,2,6,425.5,265,54,57,60,47,,,,,,,,,,,,,
2025-06-13,Friday,Bench Press,192.9,1,,,546,45,165,59.5,40.7,,,,,,,,,,,,,
2025-06-13,Friday,Bench Press,181.9,3,,,546,45,165,59.5,40.7,,,,,,,,,,,,,
2025-06-13,Friday,Bench Press,181.9,3,,,546,45,165,59.5,40.7,,,,,,,,,,,,,
2025-06-13,Friday,Bench Press,181.9,3,,,546,45,165,59.5,40.7,,,,,,,,,,,,,
2025-06-13,Friday,Bench Press,181.9,3,,,546,45,165,59.5,40.7,,,,,,,,,,,,,
2025-06-13,Friday,Bench Press,181.9,3,,,546,45,165,59.5,40.7,,,,,,,,,,,,,
2025-06-11,Wednesday,Long Pause Bench,159.8,4,,,413,14,105,58,48,,,,,,,,,,,,,
2025-06-11,Wednesday,Long Pause Bench,159.8,4,,,413,14,105,58,48,,,,,,,,,,,,,
2025-06-11,Wednesday,Long Pause Bench,159.8,4,,,413,14,105,58,48,,,,,,,,,,,,,
2025-06-11,Wednesday,Long Pause Bench,159.8,4,,,413,14,105,58,48,,,,,,,,,,,,,
2025-06-10,Tuesday,Pause Squat,237,3,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-10,Tuesday,Pause Squat,237,3,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-10,Tuesday,Pause Squat,237,3,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-10,Tuesday,Pause Squat,237,3,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-10,Tuesday,Deadlift,314.2,4,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-10,Tuesday,Deadlift,314.2,4,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-10,Tuesday,Deadlift,314.2,4,,,565,106,139,55.8,56.6,,,,,,,,,,,,,
2025-06-09,Monday,Touch and Go Bench,170.9,5,6,218.3,383,27,66,51.9,60,,,,,,,,,,,,,
2025-06-09,Monday,Touch and Go Bench,170.9,5,6,218.3,383,27,66,51.9,60,,,,,,,,,,,,,
2025-06-09,Monday,Touch and Go Bench,170.9,5,6,218.3,383,27,66,51.9,60,,,,,,,,,,,,,
2025-06-09,Monday,Touch and Go Bench,170.9,5,5,227.1,383,27,66,51.9,60,,,,,,,,,,,,,
2025-06-09,Monday,Touch and Go Bench,170.9,5,5,227.1,383,27,66,51.9,60,,,,,,,,,,,,,
2025-06-07,Saturday,Squat,286.6,2,6.5,324.1,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Squat,275.6,3,7.5,315.3,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Squat,275.6,3,9,299.8,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Squat,275.6,3,9,299.8,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Deadlift,363.8,2,3,469.6,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Deadlift,352.7,2,3,458.6,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Deadlift,352.7,2,2,471.8,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-07,Saturday,Deadlift,352.7,2,2,471.8,362,18,96,54.8,48,,,,,,,,,,,,,
2025-06-06,Friday,Bench Press,187.4,2,7,207.2,545,53,98,56.4,50.9,,,,,,,,,,,,,
2025-06-06,Friday,Bench Press,181.9,3,6,216.1,545,53,98,56.4,50.9,,,,,,,,,,,,,
2025-06-06,Friday,Bench Press,181.9,3,7,209.4,545,53,98,56.4,50.9,,,,,,,,,,,,,
2025-06-06,Friday,Bench Press,181.9,3,7,209.4,545,53,98,56.4,50.9,,,,,,,,,,,,,
2025-06-06,Friday,Bench Press,181.9,3,9,198.4,545,53,98,56.4,50.9,,,,,,,,,,,,,
2025-06-06,Friday,Bench Press,181.9,3,9.5,191.8,545,53,98,56.4,50.9,,,,,,,,,,,,,
2025-06-04,Wednesday,Long Pause Bench,159.8,4,5,205,374,19,96,57,37,,,,,,,,,,,,,
2025-06-04,Wednesday,Long Pause Bench,159.8,4,5,205,374,19,96,57,37,,,,,,,,,,,,,
2025-06-04,Wednesday,Long Pause Bench,159.8,4,5,205,374,19,96,57,37,,,,,,,,,,,,,
2025-06-04,Wednesday,Long Pause Bench,159.8,4,5,205,374,19,96,57,37,,,,,,,,,,,,,
2025-06-03,Tuesday,Pause Squat,237,3,4,302,395,14,63,56,48,,,,,,,,,,,,,
2025-06-03,Tuesday,Pause Squat,237,3,5,293.2,395,14,63,56,48,,,,,,,,,,,,,
2025-06-03,Tuesday,Pause Squat,237,3,5,293.2,395,14,63,56,48,,,,,,,,,,,,,
2025-06-03,Tuesday,Pause Squat,237,3,5,293.2,395,14,63,56,48,,,,,,,,,,,,,
2025-06-03,Tuesday,Deadlift,314.2,4,4,421.1,395,14,63,56,48,,,,,,,,,,,,,
2025-06-03,Tuesday,Deadlift,314.2,4,5,405.7,395,14,63,56,48,,,,,,,,,,,,,
2025-06-03,Tuesday,Deadlift,314.2,4,5,405.7,395,14,63,56,48,,,,,,,,,,,,,
2025-06-02,Monday,Touch and Go Bench,170.9,5,3,244.7,407,35,108,55.9,51,,,,,,,,,,,,,
2025-06-02,Monday,Touch and Go Bench,170.9,5,4,235.9,407,35,108,55.9,51,,,,,,,,,,,,,
2025-06-02,Monday,Touch and Go Bench,170.9,5,4,235.9,407,35,108,55.9,51,,,,,,,,,,,,,
2025-06-02,Monday,Touch and Go Bench,170.9,5,4,235.9,407,35,108,55.9,51,,,,,,,,,,,,,
2025-06-02,Monday,Touch and Go Bench,170.9,5,4,235.9,407,35,108,55.9,51,,,,,,,,,,,,,
2025-05-31,Saturday,Squat,286.6,1,5,330.7,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Squat,270.1,3,5,335.1,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Squat,270.1,3,5,335.1,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Squat,270.1,3,5,335.1,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Deadlift,363.8,1,5,425.5,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Deadlift,352.7,2,5,425.5,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Deadlift,352.7,2,5,425.5,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-31,Saturday,Deadlift,352.7,2,5,425.5,477,38,110,54.7,53,,,,,,,,,,,,,
2025-05-30,Friday,Bench Press,187.4,1,5,216.1,560,70,149,52.5,68.2,,,,,,,,,,,,,
2025-05-30,Friday,Bench Press,176.4,3,5,218.3,560,70,149,52.5,68.2,,,,,,,,,,,,,
2025-05-30,Friday,Bench Press,176.4,3,5,218.3,560,70,149,52.5,68.2,,,,,,,,,,,,,
2025-05-30,Friday,Bench Press,176.4,3,5,218.3,560,70,149,52.5,68.2,,,,,,,,,,,,,
2025-05-30,Friday,Bench Press,176.4,3,5,218.3,560,70,149,52.5,68.2,,,,,,,,,,,,,
2025-05-30,Friday,Bench Press,176.4,3,5,218.3,560,70,149,52.5,68.2,,,,,,,,,,,,,
2025-05-28,Wednesday,Long Pause Bench,154.3,4,4,207.2,472,39,124,58.5,49.8,,,,,,,,,,,,,
2025-05-28,Wednesday,Long Pause Bench,154.3,4,4,207.2,472,39,124,58.5,49.8,,,,,,,,,,,,,
2025-05-28,Wednesday,Long Pause Bench,154.3,4,4,207.2,472,39,124,58.5,49.8,,,,,,,,,,,,,
2025-05-28,Wednesday,Long Pause Bench,154.3,4,5,200.6,472,39,124,58.5,49.8,,,,,,,,,,,,,
2025-05-27,Tuesday,Pause Squat,226,3,3,299.8,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-27,Tuesday,Pause Squat,226,3,4,291,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-27,Tuesday,Pause Squat,226,3,4,291,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-27,Tuesday,Pause Squat,226,3,4,291,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-27,Tuesday,Deadlift,308.6,4,6,385.8,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-27,Tuesday,Deadlift,308.6,4,5,396.8,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-27,Tuesday,Deadlift,308.6,4,5,396.8,389,66,86,58.7,48.7,,,,,,,,,,,,,
2025-05-26,Monday,Touch and Go Bench,170.9,5,5,227.1,422,58,150,54.7,58,,,,,,,,,,,,,
2025-05-26,Monday,Touch and Go Bench,170.9,5,5,227.1,422,58,150,54.7,58,,,,,,,,,,,,,
2025-05-26,Monday,Touch and Go Bench,170.9,5,5,227.1,422,58,150,54.7,58,,,,,,,,,,,,,
2025-05-26,Monday,Touch and Go Bench,170.9,5,7,209.4,422,58,150,54.7,58,,,,,,,,,,,,,
2025-05-26,Monday,Touch and Go Bench,170.9,5,7,209.4,422,58,150,54.7,58,,,,,,,,,,,,,
2025-05-24,Saturday,Squat,275.6,2,6,319.7,488,34,133,55.3,50.7,,,,,,,,,,,,,
2025-05-24,Saturday,Squat,275.6,2,6,319.7,488,34,133,55.3,50.7,,,,,,,,,,,,,
2025-05-24,Saturday,Squat,275.6,6,8.5,335.1,488,34,133,55.3,50.7,,,,,,,,,,,,,
2025-05-24,Saturday,Deadlift,352.7,1,5,412.3,488,34,133,55.3,50.7,,,,,,,,,,,,,
2025-05-24,Saturday,Deadlift,352.7,1,5,412.3,488,34,133,55.3,50.7,,,,,,,,,,,,,
2025-05-24,Saturday,Deadlift,352.7,5,8,425.5,488,34,133,55.3,50.7,,,,,,,,,,,,,
2025-05-23,Friday,Bench Press,181.9,2,4,222.7,475,74,138,55,54,,,,,,,,,,,,,
2025-05-23,Friday,Bench Press,181.9,2,4,222.7,475,74,138,55,54,,,,,,,,,,,,,
2025-05-23,Friday,Bench Press,181.9,6,8,222.7,475,74,138,55,54,,,,,,,,,,,,,
2025-05-21,Wednesday,Long Pause Bench,154.3,3,4,200.6,,,,,,,,,,,,,,,,,,
2025-05-21,Wednesday,Long Pause Bench,154.3,3,4,200.6,,,,,,,,,,,,,,,,,,
2025-05-21,Wednesday,Long Pause Bench,154.3,3,4,200.6,,,,,,,,,,,,,,,,,,
2025-05-21,Wednesday,Long Pause Bench,154.3,3,4,200.6,,,,,,,,,,,,,,,,,,
2025-05-21,Wednesday,Long Pause Bench,154.3,3,4,200.6,,,,,,,,,,,,,,,,,,
2025-05-20,Tuesday,Pause Squat,220.5,2,3,282.2,533,69,104,59,50.9,,,,,,,,,,,,,
2025-05-20,Tuesday,Pause Squat,220.5,2,2,293.2,533,69,104,59,50.9,,,,,,,,,,,,,
2025-05-20,Tuesday,Pause Squat,220.5,2,2,293.2,533,69,104,59,50.9,,,,,,,,,,,,,
2025-05-20,Tuesday,Pause Squat,220.5,2,2,293.2,533,69,104,59,50.9,,,,,,,,,,,,,
2025-05-20,Tuesday,Deadlift,303.1,3,2,423.3,533,69,104,59,50.9,,,,,,,,,,,,,
